BALANCE,PURCHASES,PURCHASES_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_TRX,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,Cluster,t-SNE 1,t-SNE 2,t-SNE 3
21.580264,284.72,0.666667,0.0,284.72,16,0.0,5000.0,344.161416,Normal_2,2.7525384,-11.614328,6.9843426
4211.539631,0.0,0.0,0.0,0.0,0,455.581546,10500.0,1288.287239,Normal_3,0.7126826,10.643174,-2.925306
36.567901,1098.31,0.083333,1098.31,0.0,1,0.0,4800.0,0.0,Normal_2,-2.6554935,-2.4360373,8.75554
41.754778,636.15,0.166667,636.15,0.0,5,0.0,8500.0,918.414211,Normal_1,3.467693,-2.1197977,10.924275
214.896542,0.0,0.0,0.0,0.0,0,1192.015721,3000.0,2298.902197,Normal_3,-5.497071,7.323001,7.732241
1543.287931,0.0,0.0,0.0,0.0,0,36.481832,1800.0,548.589391,Normal_2,-16.802496,7.794727,-4.9417686
601.92037,983.77,0.666667,603.77,380.0,15,0.0,2400.0,389.411161,Normal_2,-0.8416177,-7.000195,0.089953825
1261.05733,0.0,0.0,0.0,0.0,0,474.429843,1500.0,866.865018,Normal_2,-16.835623,7.635623,-0.45275262
85.285023,423.24,0.625,287.0,136.24,9,0.0,11000.0,296.01675,Normal_1,7.257582,-3.9525595,9.597687
813.068705,439.38,0.083333,439.38,0.0,2,727.658311,1200.0,237.996469,Normal_2,-14.590273,3.638335,1.8434801
1279.325142,1207.25,1.0,0.0,1207.25,59,0.0,1200.0,1282.705869,Normal_1,10.842898,-3.7711833,-6.5990334
237.669312,259.13,0.083333,259.13,0.0,1,0.0,2300.0,2680.635587,Normal_1,-8.720555,1.2242177,7.9835935
282.934373,0.0,0.0,0.0,0.0,0,2333.150712,3000.0,0.0,Normal_3,-8.7324295,12.81858,3.6493347
2045.541408,1067.28,1.0,0.0,1067.28,30,0.0,2000.0,2021.775795,Normal_1,7.8719234,-4.9872217,-9.835593
8.520292,64.12,0.166667,64.12,0.0,2,0.0,7000.0,176.600545,Normal_2,1.0674055,-2.7171216,12.565955
143.443832,1631.0,0.583333,0.0,1631.0,7,0.0,2500.0,2550.799492,Normal_1,-0.09121535,-10.601089,0.95259845
241.223955,180.91,0.166667,180.91,0.0,6,0.0,1400.0,802.858576,Normal_2,-11.814595,-5.310531,4.0958037
1528.571561,0.0,0.0,0.0,0.0,0,172.931118,1600.0,353.582373,Normal_2,-17.99242,7.828317,-4.6073866
566.147105,0.0,0.0,0.0,0.0,0,187.572355,2000.0,1177.661577,Normal_2,-9.755792,4.0566797,7.657533
1077.606225,343.21,0.25,343.21,0.0,4,1609.900552,1500.0,930.328071,Normal_3,-7.7862,1.0487915,-5.690332
1.838084,16.5,0.083333,16.5,0.0,1,0.0,6000.0,57.595083,Normal_2,-1.0959588,-2.0091772,13.239881
1526.506915,46.67,0.083333,46.67,0.0,1,0.0,1800.0,338.413344,Normal_2,-13.929719,2.6492565,-2.5236485
79.189929,699.12,1.0,0.0,699.12,24,0.0,2500.0,697.977603,Normal_2,10.106237,-11.013614,-4.703317
497.908027,245.39,0.583333,0.0,245.39,7,0.0,4000.0,328.796655,Normal_2,0.6152157,-11.837032,8.36791
681.95925,98.0,0.166667,98.0,0.0,2,0.0,4000.0,192.369983,Normal_2,-4.6405663,-4.957816,10.495053
1535.248256,857.36,1.0,857.36,0.0,13,0.0,6550.0,3239.629759,Normal_1,5.9341245,-8.711208,2.5391831
201.3504,600.0,0.5,0.0,600.0,6,0.0,1000.0,249.066308,Normal_2,-3.8939166,-11.962551,0.35839376
2502.264409,0.0,0.0,0.0,0.0,0,2368.872642,10000.0,541.308981,Normal_3,-1.3253411,12.070514,-0.5159918
4543.789386,255.12,0.666667,5.0,250.12,11,0.0,8500.0,1703.332126,Normal_3,2.5810578,7.213917,-3.5808084
918.342234,1221.53,0.333333,1180.0,41.53,2,1078.788118,1200.0,1421.035206,Normal_3,-3.9047856,-1.8395114,-3.3387964
2259.431829,780.64,1.0,199.65,580.99,22,1227.555485,3500.0,663.553502,Normal_3,4.665367,-0.44162604,-10.298962
437.789873,1532.1,0.75,223.0,1309.1,14,0.0,5000.0,1834.368953,Normal_1,15.838666,-8.246204,-1.2695725
2025.162877,778.33,0.916667,0.0,778.33,28,0.0,2000.0,1411.329676,Normal_2,7.468837,-5.1672916,-9.697119
140.730723,1667.13,1.0,1063.14,603.99,38,0.0,13000.0,1669.260634,Normal_1,11.19342,-2.7758057,5.7857223
150.699542,648.64,0.333333,330.0,318.64,5,0.0,2500.0,0.0,Normal_2,-6.4410067,-10.309972,5.0992002
1874.843394,0.0,0.0,0.0,0.0,0,120.178123,2100.0,444.783009,Normal_2,-14.333789,8.213083,-6.0927615
1322.057239,0.0,0.0,0.0,0.0,0,76.260896,6200.0,802.038512,Normal_2,-5.0697684,8.264477,-0.6814714
62.287137,1263.29,1.0,279.99,983.3,25,0.0,9500.0,1356.425369,Normal_1,11.606669,-5.530021,5.4526753
16.581535,200.0,0.125,0.0,200.0,2,0.0,1200.0,0.0,Normal_2,-14.271811,-6.011384,6.279369
318.03434,1277.58,1.0,0.0,1277.58,20,0.0,7000.0,552.734714,Normal_1,13.07379,-7.1843176,1.5332468
133.405494,1346.9,0.583333,1028.0,318.9,14,0.0,8000.0,1369.437449,Normal_1,4.5940175,-5.0403175,6.7009053
469.878834,1364.99,0.5,64.99,1300.0,7,284.754535,2000.0,1849.10398,Normal_1,-0.33851382,-10.557523,0.84400547
1452.437463,0.0,0.0,0.0,0.0,0,114.918715,1500.0,331.670616,Normal_2,-19.311853,7.705866,-4.5307603
1648.721384,0.0,0.0,0.0,0.0,0,39.646806,1800.0,357.836436,Normal_2,-16.38296,7.817362,-5.8452926
541.915572,1377.72,0.25,1377.72,0.0,5,0.0,2500.0,182.177646,Normal_2,-5.7867,-2.7191284,2.9080834
4855.340797,0.0,0.0,0.0,0.0,0,1886.470361,6000.0,2996.735376,Normal_3,-1.3809326,14.865166,-7.043557
981.643409,0.0,0.0,0.0,0.0,0,1462.32354,1500.0,2008.971745,Normal_3,-7.7119536,9.49227,7.9286666
4264.307261,222.64,0.916667,0.0,222.64,11,249.298208,4500.0,1017.241855,Normal_3,3.4582105,4.6544805,-7.078172
4503.390811,1634.74,1.0,1376.0,258.74,38,94.837161,13000.0,1094.345336,Normal_1,8.222312,5.943018,-3.796769
969.294446,0.0,0.0,0.0,0.0,0,340.249539,1200.0,591.853821,Normal_2,-18.008076,6.563059,1.8313558
4479.115547,759.15,1.0,759.15,0.0,12,2493.111705,6000.0,994.500495,Normal_3,5.078324,6.563181,-7.566935
37.753941,243.36,0.083333,243.36,0.0,2,0.0,1800.0,546.417272,Normal_2,-10.828521,-1.9765337,7.199316
598.78776,519.0,0.818182,0.0,519.0,9,0.0,4500.0,621.255763,Normal_2,3.2873561,-13.059026,4.0434875
576.635957,1671.6,1.0,480.0,1191.6,48,0.0,1800.0,1021.907217,Normal_1,9.98655,-4.837081,-5.8342657
1036.595935,0.0,0.0,0.0,0.0,0,193.738137,1200.0,274.653536,Normal_2,-19.45794,5.132506,2.4154274
21.12921,229.5,0.5,54.0,175.5,7,0.0,3150.0,423.206638,Normal_2,-5.7114124,-14.46161,4.4525995
1534.969344,1476.19,1.0,1476.19,0.0,23,0.0,2500.0,1493.919986,Normal_1,3.4431708,-2.6156855,-4.585315
4700.106602,2570.0,0.75,492.46,2077.54,40,124.563782,4500.0,3259.958288,Normal_1,9.7595005,2.1674519,-7.576546
1207.888199,1342.36,0.875,1037.96,304.4,27,1738.109478,4000.0,288.883026,Normal_3,3.0615697,-1.7721536,-6.3685613
87.442862,786.32,0.636364,186.32,600.0,7,0.0,7500.0,881.284581,Normal_1,4.4202476,-7.749563,9.364511
123.394089,1450.68,1.0,0.0,1450.68,20,0.0,6000.0,1583.421932,Normal_1,13.388111,-7.062325,0.22886094
395.052994,1239.46,0.666667,752.28,487.18,14,0.0,1500.0,401.217047,Normal_2,-1.00963,-6.9999604,-0.35779503
1715.459275,96.75,0.333333,34.65,62.1,7,19.141227,1800.0,452.225512,Normal_2,-10.119214,-2.8367186,-5.0013924
636.669685,2022.38,0.916667,1892.38,130.0,19,0.0,6000.0,939.306791,Normal_1,5.2188563,-2.8574686,2.6278503
1122.603377,883.73,0.833333,457.62,426.11,26,0.0,3000.0,632.062443,Normal_2,3.691576,-8.659963,0.093150884
805.131074,795.54,1.0,167.4,628.14,20,418.482499,1700.0,1804.065076,Normal_1,5.9953027,-8.692141,-9.858147
869.001444,0.0,0.0,0.0,0.0,0,278.591282,1200.0,541.101815,Normal_2,-18.118837,6.1937,2.5319748
2070.069187,1382.57,1.0,1077.75,304.82,33,0.0,2400.0,1580.0815,Normal_1,4.144199,-2.202621,-4.7223287
52.229659,565.5,1.0,0.0,565.5,14,101.137379,8500.0,2768.795805,Normal_1,11.603184,-7.362494,4.1437993
3872.605467,0.0,0.0,0.0,0.0,0,1483.933054,4000.0,1067.405461,Normal_3,-5.590516,13.77928,-6.266043
2597.400267,1748.73,1.0,518.44,1230.29,31,0.0,6500.0,2497.488126,Normal_1,6.2990246,2.7425056,-4.399581
1481.43247,0.0,0.0,0.0,0.0,0,149.36039,1800.0,586.426259,Normal_2,-16.692131,7.939159,-4.259125
1135.53683,50.98,0.333333,0.0,50.98,4,0.0,1200.0,320.592941,Normal_2,-10.924297,-4.361884,-3.7312617
4102.599015,1483.12,0.833333,1085.19,397.93,30,1992.715742,5000.0,1357.36111,Normal_3,6.8257294,4.2621217,-7.4446993
3170.537693,0.0,0.0,0.0,0.0,0,1161.103112,3500.0,547.23924,Normal_3,-7.344292,12.972727,-6.105303
911.281862,70.0,0.083333,70.0,0.0,1,0.0,8500.0,566.292758,Normal_2,2.671696,-0.20933282,11.610424
45.753138,449.96,0.5,0.0,449.96,8,0.0,7000.0,1023.209164,Normal_1,3.5644953,-7.6448774,9.734161
473.840442,0.0,0.0,0.0,0.0,0,818.124484,3000.0,142.286073,Normal_2,-8.139834,1.1613761,13.789771
3690.177649,0.0,0.0,0.0,0.0,0,1328.643945,4000.0,1006.358943,Normal_3,-5.802491,13.582228,-6.3400826
155.644239,1626.83,0.75,828.85,797.98,17,0.0,13000.0,1924.101393,Normal_1,11.3028345,-3.611799,7.0898824
911.893997,1604.8,0.25,1527.3,77.5,11,1302.014616,4500.0,191.366024,Normal_1,-1.5565282,-3.1813731,4.1836934
3563.23692,709.9,1.0,609.9,100.0,16,779.264494,7000.0,826.576112,Normal_3,4.139703,5.111121,-4.4353123
2061.27937,0.0,0.0,0.0,0.0,0,554.11523,4500.0,552.713988,Normal_3,-7.1967554,7.3844213,-1.0054018
1556.376158,0.0,0.0,0.0,0.0,0,655.037683,1700.0,1076.722225,Normal_2,-14.781259,8.473828,-1.4984226
126.207012,913.0,0.416667,0.0,913.0,5,0.0,7500.0,1718.487894,Normal_1,4.2931876,-8.325357,10.56513
2516.753364,606.62,0.833333,598.95,7.67,14,0.0,2750.0,1043.617154,Normal_2,2.9789836,-4.377155,-13.175623
1199.942209,1447.01,0.916667,306.31,1140.7,19,49.912813,2400.0,642.723723,Normal_1,8.153103,-6.819281,-10.460309
839.897907,1869.88,1.0,815.11,1054.77,30,0.0,4000.0,999.235386,Normal_1,7.4464035,-6.312648,-2.3822327
128.175207,182.94,0.833333,0.0,182.94,10,0.0,5000.0,1391.649702,Normal_2,3.2806833,-11.380476,5.3048253
47.6368,379.28,0.583333,0.0,379.28,7,0.0,2500.0,641.943628,Normal_2,-3.8836062,-14.1430855,2.6918612
1529.206464,874.94,0.833333,0.0,874.94,18,0.0,1500.0,716.241063,Normal_2,-5.760505,-8.679378,-9.127461
2924.757622,0.0,0.0,0.0,0.0,0,281.044645,3000.0,677.649435,Normal_3,-8.840934,10.578338,-8.724174
32.042424,400.41,0.833333,0.0,489.39,11,0.0,4500.0,353.570259,Normal_2,3.3118973,-13.193492,4.1868706
4914.325665,1653.6,0.75,353.6,1300.0,14,1442.395734,5000.0,3410.253378,Normal_3,5.6427794,2.656794,-8.387971
98.420888,907.37,1.0,907.37,0.0,12,0.0,10000.0,908.907467,Normal_1,8.564848,-6.50291,5.649491
1534.891604,0.0,0.0,0.0,0.0,0,2614.626296,3000.0,304.984801,Normal_3,-8.239316,15.334753,1.7270786
1874.601636,305.78,0.583333,0.0,305.78,14,0.0,1500.0,518.757481,Normal_2,-6.3533196,-6.4035997,-6.724023
4497.213951,2001.19,1.0,210.43,1790.76,30,0.0,4500.0,3058.768463,Normal_1,9.453116,2.1271403,-7.5984926
257.997181,1020.47,0.916667,185.0,835.47,27,0.0,6500.0,1099.15757,Normal_1,11.2475,-7.2995358,1.5728751
1117.635883,0.0,0.0,0.0,0.0,0,97.200877,1200.0,308.089987,Normal_2,-21.007555,5.0597253,2.7399316
77.45581,558.28,0.916667,270.52,287.76,14,0.0,8000.0,601.746596,Normal_1,9.539593,-7.928596,5.659739
1362.418281,1477.44,1.0,900.0,577.44,10,451.968387,1500.0,559.095981,Normal_2,3.734921,-4.8236804,-4.123788
189.12074,1051.1,0.833333,0.0,1051.1,13,0.0,3000.0,1301.155857,Normal_1,1.3374839,-12.376639,0.908515
2374.663583,2242.26,1.0,1222.96,1019.3,42,228.465161,2850.0,2073.374513,Normal_1,9.666496,0.17436807,-4.5202613
1112.070216,179.24,0.416667,59.0,120.24,7,0.0,4000.0,217.546584,Normal_2,-7.1827335,0.90891856,-1.8738915
2569.379868,972.65,0.583333,162.95,809.7,15,1390.367155,5500.0,807.047622,Normal_3,0.8921719,6.005498,-9.515918
68.039722,734.11,0.333333,734.11,0.0,6,0.0,5000.0,1537.307484,Normal_1,-0.6485696,-4.3557553,7.3356056
2454.610005,1635.69,1.0,0.0,1635.69,33,486.813976,3000.0,1442.488419,Normal_1,14.242777,-5.3861957,-6.5885696
64.329876,627.03,0.25,482.03,145.0,8,0.0,6000.0,1513.704151,Normal_1,-0.5154677,-4.5569267,8.225067
76.93561,277.0,0.333333,277.0,0.0,2,0.0,8500.0,814.605178,Normal_2,2.6668541,-3.8884215,10.501277
263.6992,1856.64,1.0,0.0,1856.64,12,0.0,1800.0,1591.559543,Normal_1,15.970614,-8.326002,-5.0175543
1034.660626,1308.11,0.5,1308.11,0.0,8,234.602843,1500.0,236.764555,Normal_2,-3.9897032,-4.1969733,-0.7541071
1296.922119,2327.49,0.666667,2327.49,0.0,18,1873.271885,6000.0,2322.412643,Normal_1,0.41300544,1.6520076,-4.944785
194.493602,1174.76,1.0,0.0,1174.76,41,0.0,4500.0,1280.294998,Normal_1,11.491186,-6.2849965,-1.55373
3294.37955,0.0,0.0,0.0,0.0,0,2546.891416,4000.0,1084.059239,Normal_3,-5.588413,15.502049,-4.557467
181.463092,133.39,0.25,133.39,0.0,3,219.143859,2500.0,168.425788,Normal_2,-8.658571,-7.147919,7.1496925
542.218074,0.0,0.0,0.0,0.0,0,1074.741949,1500.0,1328.855136,Normal_3,-10.066376,7.833756,8.730256
1029.101022,49.1,0.25,0.0,49.1,3,0.0,1000.0,59.924534,Normal_2,-12.458818,-3.2873924,-2.8139217
1095.379426,0.0,0.0,0.0,0.0,0,282.895246,1200.0,432.048813,Normal_2,-19.07053,6.200584,1.657193
28.934197,258.74,0.666667,258.74,0.0,16,0.0,12000.0,502.486404,Normal_1,7.749967,-3.6194308,9.407127
3457.086184,2448.6,1.0,0.0,2448.6,12,0.0,1700.0,227.514473,Normal_1,15.825891,-5.6755776,-6.3721848
23.290641,293.99,0.5,194.99,99.0,6,0.0,12500.0,287.796655,Normal_1,7.471155,-3.0540466,10.149647
2154.175363,1628.07,0.333333,1628.07,0.0,8,0.0,5000.0,654.505745,Normal_1,-0.7793399,0.19860439,0.42256388
2689.586312,0.0,0.0,0.0,0.0,0,2224.68646,7000.0,809.880619,Normal_3,-2.7440028,13.0373535,-0.61775225
1068.031748,98.97,0.416667,0.0,98.97,5,0.0,2500.0,3594.989864,Normal_1,-10.509978,-8.716855,-2.0843215
1866.608592,1494.5,0.416667,1494.5,0.0,8,0.0,8500.0,2031.589282,Normal_1,-0.67984766,4.7911725,-1.3231806
259.467265,646.24,0.083333,646.24,0.0,1,0.0,10000.0,540.021578,Normal_1,4.2655296,-1.5177264,11.284044
1298.191599,0.0,0.0,0.0,0.0,0,2052.835555,3500.0,3009.926784,Normal_3,-3.9790502,11.04923,6.7006063
0.327199,24.64,0.083333,24.64,0.0,1,0.0,1800.0,45.640106,Normal_2,-12.307133,-2.864134,8.259888
47.424621,372.0,0.333333,273.6,98.4,7,0.0,4000.0,662.401178,Normal_2,-2.502677,-8.375501,9.251828
2450.031338,1678.07,1.0,824.21,853.86,33,0.0,6500.0,682.930065,Normal_1,6.0827436,2.957335,-3.9584517
1642.024936,2094.38,0.416667,2094.38,0.0,17,0.0,4500.0,576.699993,Normal_1,-0.42979488,-0.35755327,0.47535223
1946.447038,411.38,0.25,411.38,0.0,5,99.078081,2500.0,1403.266638,Normal_2,-10.208432,-0.66399044,-5.545459
9.962695,99.19,0.5,0.0,99.19,7,0.0,4000.0,209.014647,Normal_2,-0.71857464,-10.996716,9.296007
394.269079,525.0,0.083333,525.0,0.0,1,2003.827851,2500.0,3747.367504,Normal_3,-3.154048,9.384081,9.207211
266.588825,1750.51,1.0,1515.46,235.05,31,239.188373,3500.0,2103.253278,Normal_1,6.8382387,-3.3422687,-0.65730405
917.732846,18.41,0.083333,0.0,18.41,1,0.0,1000.0,1407.291593,Normal_2,-9.607893,3.4254897,5.6908617
2071.736764,0.0,0.0,0.0,0.0,0,199.214973,2100.0,553.00439,Normal_2,-13.572136,8.687211,-6.2052703
724.261595,625.46,0.583333,198.4,427.06,10,0.0,7500.0,721.081023,Normal_1,4.7449007,-7.0392637,9.273118
2469.665655,963.13,0.666667,963.13,0.0,16,0.0,7000.0,566.87028,Normal_1,1.4490064,4.8093886,-1.8335726
202.190447,2011.81,0.416667,2011.81,0.0,8,0.0,2100.0,3144.544042,Normal_1,-2.9304338,-2.1446404,2.0759916
107.298227,1084.09,0.666667,0.0,1084.09,9,0.0,8000.0,1515.629124,Normal_1,5.377177,-8.809719,9.887829
3946.876897,207.0,0.916667,0.0,207.0,11,1546.727807,8500.0,1494.101923,Normal_3,4.4657054,5.703974,-4.888323
1246.393805,1757.47,1.0,907.05,850.42,80,0.0,5000.0,1254.376139,Normal_1,11.736134,-2.203328,-3.650435
32.612745,1223.41,1.0,769.41,454.0,25,0.0,6000.0,1222.343069,Normal_1,8.180095,-5.965175,2.1133354
3419.661676,11.06,0.083333,11.06,0.0,1,1261.347779,4000.0,745.984976,Normal_3,-6.233694,13.389396,-6.1396
2113.098241,619.93,1.0,0.0,619.93,24,1958.668173,4000.0,529.829894,Normal_3,4.5407243,-0.21789113,-10.389924
16.371699,190.0,0.2,0.0,190.0,3,0.0,4000.0,322.114468,Normal_2,-4.4775114,-6.5362034,11.137213
2.175751,0.0,0.0,0.0,0.0,0,136.662804,3000.0,278.731912,Normal_2,-10.118637,0.37813374,13.241001
9.581344,118.6,1.0,70.0,48.6,25,0.0,3300.0,117.780082,Normal_2,7.0858984,-11.728667,-3.3591835
1670.928797,794.52,0.666667,794.52,0.0,16,0.0,1750.0,1083.625844,Normal_2,-3.2290876,-4.6715655,-3.5218446
537.389322,1704.22,0.9,150.5,1553.72,16,0.0,1500.0,679.888456,Normal_1,14.910539,-8.681542,-5.444218
1803.955439,1044.43,0.666667,801.35,243.08,23,103.174612,5000.0,1068.805913,Normal_1,1.1320341,-0.94974184,-3.1750827
288.474257,1025.03,1.0,0.0,1025.03,67,0.0,2800.0,1148.409463,Normal_2,11.223743,-2.7729561,-4.9318743
1434.097191,0.0,0.0,0.0,0.0,0,1866.841949,2400.0,2361.929133,Normal_3,-5.372517,10.231107,6.624165
62.32157,601.35,0.416667,468.0,133.35,10,0.0,7000.0,704.075312,Normal_2,2.1495874,-5.0902824,8.7743435
1062.752143,0.0,0.0,0.0,0.0,0,496.76383,1200.0,720.3446,Normal_2,-17.326153,7.078793,1.0947101
8.555864,0.0,0.0,0.0,0.0,0,75.612993,5000.0,74.218884,Normal_2,-4.109135,-1.801539,13.432822
164.649775,1764.86,1.0,1149.34,615.52,21,0.0,10000.0,1768.463643,Normal_1,10.6472435,-4.3079214,4.9922476
299.765294,2352.2,0.916667,1136.7,1215.5,30,0.0,6500.0,2671.279796,Normal_1,11.479017,-3.8959432,0.7504395
3725.636832,0.0,0.0,0.0,0.0,0,516.029064,4000.0,1221.274221,Normal_3,-5.3498654,12.121496,-7.979406
1728.079372,0.0,0.0,0.0,0.0,0,1662.824051,1800.0,141.505315,Normal_3,-11.519447,13.916567,0.59956837
1043.249828,281.25,1.0,0.0,281.25,9,1361.24762,1200.0,634.96657,Normal_3,-0.6540147,-5.0273957,-11.342975
2571.925816,1701.9,1.0,464.9,1237.0,55,1089.064313,3000.0,710.210734,Normal_3,10.46931,-0.35948524,-6.3984303
0.0,0.0,0.0,0.0,0.0,0,310.888779,9000.0,0.0,Normal_2,3.594245,-0.7727157,12.91459
15.728894,202.0,0.166667,202.0,0.0,2,0.0,2000.0,200.169721,Normal_2,-10.692398,-4.9565196,7.029828
28.394518,379.3,0.166667,0.0,379.3,6,0.0,2500.0,534.818301,Normal_2,-6.255635,-9.008323,7.4476156
879.190921,45.65,0.083333,45.65,0.0,1,1246.223848,1200.0,1589.980022,Normal_3,-9.152474,8.368308,6.9692335
27.20711,685.08,0.583333,220.0,465.08,24,0.0,13000.0,798.047921,Normal_1,8.789512,-3.3455813,9.343985
1418.254924,362.13,1.0,0.0,362.13,19,0.0,1200.0,496.114334,Normal_2,3.542765,-7.742134,-10.998035
1.979916,80.0,0.125,80.0,0.0,1,0.0,1500.0,0.0,Normal_2,-13.008859,-3.5932932,7.203141
2144.477682,228.35,0.333333,228.35,0.0,7,1908.662268,4000.0,2520.722012,Normal_3,-3.2037265,2.01361,-4.296527
654.747715,1969.24,0.916667,567.47,1401.77,30,0.0,12000.0,2011.781378,Normal_1,12.801472,-3.5452018,5.3451033
1162.770552,533.36,0.666667,0.0,533.36,8,19.292323,1200.0,632.227172,Normal_2,-5.64512,-8.644965,-6.783418
4094.433899,0.0,0.0,0.0,0.0,0,1618.325972,7500.0,1070.599052,Normal_3,-1.2715765,11.703371,-3.6455715
278.142977,1901.94,1.0,367.0,1534.94,34,0.0,4500.0,1624.241905,Normal_1,13.477469,-5.525239,-1.9594646
820.05973,162.56,0.5,0.0,162.56,6,0.0,1000.0,215.685296,Normal_2,-8.7727785,-6.6306763,-4.828641
1.411754,19.9,0.2,0.0,19.9,2,0.0,6500.0,49.622958,Normal_2,0.4116644,-3.336267,12.387478
2705.591995,818.02,1.0,326.02,492.0,14,2758.007287,3000.0,4055.34116,Normal_3,0.88984466,1.4323295,-9.447125
235.294264,1286.2,1.0,1286.2,0.0,24,0.0,4000.0,1272.434565,Normal_1,5.2613964,-5.3607883,0.5109354
3472.806962,1800.0,1.0,0.0,1800.0,12,2642.846513,6000.0,2214.368263,Normal_3,5.4785285,2.4694633,-8.621515
2892.138807,0.0,0.0,0.0,0.0,0,129.381701,3000.0,666.956678,Normal_2,-9.088599,10.297049,-9.03238
1943.792266,83.35,0.142857,0.0,83.35,1,0.0,4000.0,290.353132,Normal_2,-8.611479,4.3941526,-1.2883536
2119.537904,342.07,0.583333,270.07,72.0,11,0.0,3000.0,3505.371815,Normal_1,-3.2499788,0.76055366,-2.8570342
233.395491,2025.0,0.75,2025.0,0.0,21,385.62779,6000.0,2420.445403,Normal_1,4.14944,-2.1755726,2.600516
448.190189,1687.29,0.5,1687.29,0.0,8,0.0,11500.0,1464.000198,Normal_1,6.8044467,-1.9313706,9.05813
908.354652,231.35,1.0,0.0,231.35,7,944.183414,1000.0,161.97536,Normal_2,-0.69313586,-5.782404,-11.465835
546.844163,2427.26,1.0,1587.34,839.92,30,0.0,5000.0,1747.703784,Normal_1,8.913003,-3.0066233,-0.49026045
763.327047,579.28,0.5,300.0,279.28,13,727.52546,1200.0,635.871404,Normal_2,-6.6385627,-8.48328,-3.5555074
1495.801569,420.03,1.0,320.03,100.0,16,0.0,6600.0,1283.885302,Normal_1,7.1251764,-8.662463,2.6655815
4414.952906,419.64,1.0,0.0,419.64,12,0.0,4200.0,467.204852,Normal_3,3.5030837,4.49146,-7.113277
1167.045536,294.13,0.916667,65.0,229.13,12,0.0,1500.0,686.376349,Normal_2,1.6923553,-9.1267805,-11.687803
1546.216153,0.0,0.0,0.0,0.0,0,2196.107878,3000.0,247.706733,Normal_3,-9.094782,14.552724,1.1688881
999.392635,0.0,0.0,0.0,0.0,0,2368.248319,1500.0,1724.178215,Normal_3,-6.5405703,11.431089,8.28701
3386.99251,171.92,0.416667,171.92,0.0,5,0.0,4500.0,907.867126,Normal_3,-9.894328,-0.3342826,-9.092812
963.572006,2210.97,1.0,1741.3,469.67,50,0.0,9500.0,2946.752322,Normal_1,10.602792,-1.4357157,3.362961
454.580913,1229.57,0.416667,1229.57,0.0,16,0.0,2700.0,1125.497981,Normal_1,-3.1699815,-4.8488016,1.1421224
2572.508325,64.0,0.083333,64.0,0.0,1,248.690762,2800.0,373.433094,Normal_2,-9.639818,8.134348,-8.4067955
2596.59993,0.0,0.0,0.0,0.0,0,1700.074178,3000.0,1794.421173,Normal_3,-9.25563,14.126185,-5.1915407
838.616485,375.57,0.25,375.57,0.0,3,99.587515,6000.0,779.057364,Normal_2,-0.14990163,-2.5643435,10.366565
88.823762,291.65,0.75,0.0,291.65,10,0.0,8000.0,341.378477,Normal_2,7.318784,-6.767843,8.109033
821.916526,1386.4,0.285714,1386.4,0.0,3,0.0,1500.0,238.348011,Normal_2,-5.777373,-2.792041,2.205518
1024.761905,77.99,0.166667,77.99,0.0,2,0.0,1200.0,555.23373,Normal_2,-13.833297,-1.3219717,-1.516095
15.492415,65.0,0.083333,65.0,0.0,1,0.0,3000.0,19.221233,Normal_2,-9.028947,-3.5098174,10.597147
4881.822347,0.0,0.0,0.0,0.0,0,223.953042,8500.0,1227.062915,Normal_3,-0.2756251,10.461054,-3.811868
1855.212121,32.22,0.083333,32.22,0.0,1,37.743145,2000.0,349.584645,Normal_2,-13.451585,3.1906776,-4.2357426
251.151609,0.0,0.0,0.0,0.0,0,1084.813197,1200.0,3597.140559,Normal_3,-5.3608756,7.5399475,10.231212
2398.26262,0.0,0.0,0.0,0.0,0,722.361498,6000.0,738.312743,Normal_3,-4.0111737,9.477139,-1.9663697
1433.857464,1613.74,1.0,800.87,812.87,37,0.0,1500.0,1361.684623,Normal_1,7.466494,-4.890473,-5.86779
142.406825,1214.74,1.0,574.33,640.41,48,0.0,11000.0,941.91753,Normal_1,11.5567255,-3.1038032,5.141778
660.397749,776.89,0.166667,698.99,77.9,2,0.0,1500.0,487.294072,Normal_2,-8.5960245,-1.8775443,4.0127044
4834.586867,0.0,0.0,0.0,0.0,0,56.747353,5500.0,874.365824,Normal_3,-2.8966997,11.981146,-8.735078
2571.284657,0.0,0.0,0.0,0.0,0,259.611243,2750.0,750.534962,Normal_2,-10.325483,10.146727,-8.074782
2752.146656,1648.53,1.0,618.55,1029.98,46,2146.51325,6500.0,1427.725762,Normal_3,8.973037,4.1071157,-7.4997625
0.25571,24.0,0.166667,0.0,24.0,2,0.0,1500.0,9.533313,Normal_2,-13.000142,-5.284435,6.388106
95.865855,1123.58,0.083333,1123.58,0.0,9,0.0,1500.0,3245.496885,Normal_1,-4.5101185,0.20134231,4.786933
1439.343061,571.91,0.25,571.91,0.0,5,0.0,2100.0,2573.55754,Normal_1,-7.258001,2.5001657,3.6836839
1.691842,0.0,0.0,0.0,0.0,0,1148.820355,1500.0,3.500505,Normal_2,-14.215397,9.863134,10.652411
