BALANCE,PURCHASES,PURCHASES_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_TRX,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS
681.615445,4117.24,1,290,3827.24,229,0,6000,4561.589382
9335.31417,226.23,0.166667,226.23,0,5,0,15000,1885.239981
6404.955912,3970.8,1,2267,1703.8,64,0,7500,3879.252512
133.405494,1346.9,0.583333,1028,318.9,14,0,8000,1369.437449
1403.597712,1050.83,1,67.9,982.93,24,4083.515108,5000,4673.520993
469.878834,1364.99,0.5,64.99,1300,7,284.754535,2000,1849.10398
1452.437463,0,0,0,0,0,114.918715,1500,331.670616
3737.175713,0,0,0,0,0,3017.170336,4500,0
6032.740391,7553.48,0.916667,2643.53,4909.95,85,0,13500,5377.338091
1692.755487,570.16,0.833333,0,570.16,20,2817.05225,9000,6124.31525
3534.253718,566.28,0.5,431.01,135.27,17,3888.756412,4000,1298.823687
654.574445,0,0,0,0,0,2819.60583,8000,422.878799
1648.721384,0,0,0,0,0,39.646806,1800,357.836436
6822.877573,137.34,0.083333,137.34,0,1,4815.112874,10000,1874.954894
8647.057641,0,0,0,0,0,5105.254316,10000,2052.533488
5055.582822,0,0,0,0,0,3435.737817,9000,6918.272206
4245.550244,332.82,1,0,332.82,25,6649.712062,5000,5810.994681
541.915572,1377.72,0.25,1377.72,0,5,0,2500,182.177646
4855.340797,0,0,0,0,0,1886.470361,6000,2996.735376
981.643409,0,0,0,0,0,1462.32354,1500,2008.971745
7057.658848,360.7,0.083333,360.7,0,2,6517.541812,8000,5147.693822
4264.307261,222.64,0.916667,0,222.64,11,249.298208,4500,1017.241855
4503.390811,1634.74,1,1376,258.74,38,94.837161,13000,1094.345336
969.294446,0,0,0,0,0,340.249539,1200,591.853821
4479.115547,759.15,1,759.15,0,12,2493.111705,6000,994.500495
37.753941,243.36,0.083333,243.36,0,2,0,1800,546.417272
7386.704481,0,0,0,0,0,10713.8746,10500,7566.577763
1265.805627,0,0,0,0,0,2820.528417,2500,1370.235544
598.78776,519,0.818182,0,519,9,0,4500,621.255763
3143.928913,3055.87,0.75,3055.87,0,26,0,4500,2198.293667
5580.530306,2470.4,0.5,457.73,2012.67,19,1652.878895,9500,3340.041274
576.635957,1671.6,1,480,1191.6,48,0,1800,1021.907217
51.818382,903.36,0.25,903.36,0,6,0,15000,538.841222
1036.595935,0,0,0,0,0,193.738137,1200,274.653536
21.12921,229.5,0.5,54,175.5,7,0,3150,423.206638
1534.969344,1476.19,1,1476.19,0,23,0,2500,1493.919986
4994.04832,2506.89,0.75,2506.89,0,30,0,8500,1230.219396
4700.106602,2570,0.75,492.46,2077.54,40,124.563782,4500,3259.958288
9601.071318,238.34,0.833333,0,238.34,5,4809.11955,15000,1194.510762
1207.888199,1342.36,0.875,1037.96,304.4,27,1738.109478,4000,288.883026
87.442862,786.32,0.636364,186.32,600,7,0,7500,881.284581
123.394089,1450.68,1,0,1450.68,20,0,6000,1583.421932
395.052994,1239.46,0.666667,752.28,487.18,14,0,1500,401.217047
1715.459275,96.75,0.333333,34.65,62.1,7,19.141227,1800,452.225512
1492.039988,4106.15,0.333333,2688.46,1417.69,50,734.816479,12000,9678.173119
636.669685,2022.38,0.916667,1892.38,130,19,0,6000,939.306791
223.772475,3654.08,1,291.41,3362.67,32,0,2500,3301.334578
1122.603377,883.73,0.833333,457.62,426.11,26,0,3000,632.062443
805.131074,795.54,1,167.4,628.14,20,418.482499,1700,1804.065076
869.001444,0,0,0,0,0,278.591282,1200,541.101815
4458.055159,0,0,0,0,0,2806.959645,7500,1088.755323
2070.069187,1382.57,1,1077.75,304.82,33,0,2400,1580.0815
52.229659,565.5,1,0,565.5,14,101.137379,8500,2768.795805
6426.639738,4462.86,1,2816.46,1646.4,103,4599.625146,11800,1793.043228
206.596865,1726.67,0.166667,1726.67,0,4,0,6000,4804.383296
5810.748774,217,0.166667,217,0,2,12377.36037,9000,10428.37611
3872.605467,0,0,0,0,0,1483.933054,4000,1067.405461
2597.400267,1748.73,1,518.44,1230.29,31,0,6500,2497.488126
1481.43247,0,0,0,0,0,149.36039,1800,586.426259
1135.53683,50.98,0.333333,0,50.98,4,0,1200,320.592941
3430.981532,378.04,0.166667,0,378.04,4,0,11300,4315.936534
4102.599015,1483.12,0.833333,1085.19,397.93,30,1992.715742,5000,1357.36111
150.952465,6407.67,1,3725.33,2682.34,44,0,14500,3484.429075
3170.537693,0,0,0,0,0,1161.103112,3500,547.23924
911.281862,70,0.083333,70,0,1,0,8500,566.292758
45.753138,449.96,0.5,0,449.96,8,0,7000,1023.209164
456.648662,3355.33,0.916667,2305.33,1050,27,0,6500,2087.871747
198.035504,0,0,0,0,0,14371.78789,10000,14481.46544
473.840442,0,0,0,0,0,818.124484,3000,142.286073
285.813075,3220.09,1,2941.39,278.7,24,0,15000,826.764555
204.329381,6558.55,1,6558.55,0,74,0,7000,5872.707939
3690.177649,0,0,0,0,0,1328.643945,4000,1006.358943
327.445978,4305.05,1,2905.71,1399.34,38,0,9500,4030.061017
6856.045926,262.1,0.166667,262.1,0,5,3053.777459,13000,1629.239381
155.644239,1626.83,0.75,828.85,797.98,17,0,13000,1924.101393
4263.008734,3522.57,1,1482,2040.57,25,2485.845274,6000,1165.621928
10249.71178,0,0,0,0,0,2438.356719,18000,2662.365409
813.185305,8194.05,1,7280.27,913.78,121,0,6000,7069.804042
911.893997,1604.8,0.25,1527.3,77.5,11,1302.014616,4500,191.366024
3563.23692,709.9,1,609.9,100,16,779.264494,7000,826.576112
12478.17286,174,0.25,174,0,3,3269.418821,14000,3251.190662
2061.27937,0,0,0,0,0,554.11523,4500,552.713988
1556.376158,0,0,0,0,0,655.037683,1700,1076.722225
126.207012,913,0.416667,0,913,5,0,7500,1718.487894
2516.753364,606.62,0.833333,598.95,7.67,14,0,2750,1043.617154
1199.942209,1447.01,0.916667,306.31,1140.7,19,49.912813,2400,642.723723
13479.28821,41050.4,0.833333,40624.06,426.34,157,0,17000,36066.75068
80.062693,727.27,0.583333,727.27,0,11,0,20000,822.928249
839.897907,1869.88,1,815.11,1054.77,30,0,4000,999.235386
128.175207,182.94,0.833333,0,182.94,10,0,5000,1391.649702
47.6368,379.28,0.583333,0,379.28,7,0,2500,641.943628
1529.206464,874.94,0.833333,0,874.94,18,0,1500,716.241063
2643.343414,26402.39,1,22257.39,4145,114,0,16500,24529.27662
2924.757622,0,0,0,0,0,281.044645,3000,677.649435
5036.870531,1752.15,1,1564.16,187.99,53,1072.351863,10300,1489.597574
32.042424,400.41,0.833333,0,489.39,11,0,4500,353.570259
2549.128288,13771.63,1,4503.31,9268.32,83,0,14500,16826.42443
3718.606699,1172.68,0.083333,1172.68,0,7,10372.8492,9500,4820.842925
4914.325665,1653.6,0.75,353.6,1300,14,1442.395734,5000,3410.253378
1191.584153,4238.79,1,2220.39,2018.4,33,0,10500,3528.728592
98.420888,907.37,1,907.37,0,12,0,10000,908.907467
1534.891604,0,0,0,0,0,2614.626296,3000,304.984801
675.117139,0,0,0,0,0,6523.780195,12500,0
43.42718,569.34,1,0,569.34,19,0,16500,758.421856
1874.601636,305.78,0.583333,0,305.78,14,0,1500,518.757481
15258.2259,529.3,0.5,529.3,0,10,4100.891579,19000,2051.14647
4497.213951,2001.19,1,210.43,1790.76,30,0,4500,3058.768463
986.149218,0,0,0,0,0,2955.030338,3000,832.894753
257.997181,1020.47,0.916667,185,835.47,27,0,6500,1099.15757
4507.733288,4754.32,1,3636.53,1117.79,43,0,9500,1924.73689
1117.635883,0,0,0,0,0,97.200877,1200,308.089987
5083.397311,331.95,0.2,331.95,0,2,10384.82416,8000,4453.691497
3649.559565,1490,0.083333,1490,0,1,8824.695802,12500,573.307364
77.45581,558.28,0.916667,270.52,287.76,14,0,8000,601.746596
1362.418281,1477.44,1,900,577.44,10,451.968387,1500,559.095981
189.12074,1051.1,0.833333,0,1051.1,13,0,3000,1301.155857
2374.663583,2242.26,1,1222.96,1019.3,42,228.465161,2850,2073.374513
1112.070216,179.24,0.416667,59,120.24,7,0,4000,217.546584
2569.379868,972.65,0.583333,162.95,809.7,15,1390.367155,5500,807.047622
2883.906333,4620.34,1,4300.42,319.92,21,0,7500,6476.333335
71.046063,1023.8,0.083333,1023.8,0,2,0,20000,5872.895164
3366.051663,6344.3,1,4438.8,1905.5,54,0,12000,2890.901993
7190.047748,1549.61,0.666667,1549.61,0,19,3269.100834,17500,1727.425472
68.039722,734.11,0.333333,734.11,0,6,0,5000,1537.307484
5066.461251,2274.21,1,1282.85,991.36,60,2854.551358,5000,5174.255034
2454.610005,1635.69,1,0,1635.69,33,486.813976,3000,1442.488419
64.329876,627.03,0.25,482.03,145,8,0,6000,1513.704151
1284.63314,55.5,0.083333,0,55.5,1,5406.459348,3000,3432.757202
76.93561,277,0.333333,277,0,2,0,8500,814.605178
950.563525,7479.95,0.818182,7479.95,0,14,0,15000,7521.226078
5178.179489,3937.59,1,2606.42,1331.17,54,0,9500,1248.498168
531.455619,6300.4,0.833333,6300.4,0,21,0,16500,4924.941312
263.6992,1856.64,1,0,1856.64,12,0,1800,1591.559543
492.070146,4924.41,0.8,4924.41,0,48,0,10500,3430.597877
1034.660626,1308.11,0.5,1308.11,0,8,234.602843,1500,236.764555
11547.52001,49039.57,1,40761.25,8278.32,101,558.166886,22500,46930.59824
8997.488544,4604.72,0.916667,4020.33,584.39,46,1854.533843,9000,4201.889848
9149.4096,227.8,0.333333,227.8,0,4,5583.937965,9500,6710.905443
1296.922119,2327.49,0.666667,2327.49,0,18,1873.271885,6000,2322.412643
1758.979585,1199,0.090909,1199,0,1,8552.910316,6750,11634.38713
194.493602,1174.76,1,0,1174.76,41,0,4500,1280.294998
3294.37955,0,0,0,0,0,2546.891416,4000,1084.059239
5404.202992,469,0.666667,286,183,4,8005.22508,7000,2676.467444
5484.800476,0,0,0,0,0,1239.217984,6000,2060.020446
181.463092,133.39,0.25,133.39,0,3,219.143859,2500,168.425788
1311.732049,10700.63,0.916667,2912.65,7787.98,222,0,6000,9853.313787
542.218074,0,0,0,0,0,1074.741949,1500,1328.855136
1029.101022,49.1,0.25,0,49.1,3,0,1000,59.924534
1202.975648,11313.77,1,10133.7,1180.07,98,0,6000,10718.04224
1095.379426,0,0,0,0,0,282.895246,1200,432.048813
4546.766836,3525.37,1,0,3525.37,66,0,15000,14083.96809
28.934197,258.74,0.666667,258.74,0,16,0,12000,502.486404
3457.086184,2448.6,1,0,2448.6,12,0,1700,227.514473
23.290641,293.99,0.5,194.99,99,6,0,12500,287.796655
9559.783145,709,0.3,709,0,3,771.711794,10500,2447.227264
2154.175363,1628.07,0.333333,1628.07,0,8,0,5000,654.505745
2627.184835,0,0,0,0,0,3216.192328,3150,394.285767
2689.586312,0,0,0,0,0,2224.68646,7000,809.880619
11.890862,165,0.083333,165,0,1,0,15000,0
3452.538704,11681.64,1,11681.64,0,141,0,10500,8145.713972
1068.031748,98.97,0.416667,0,98.97,5,0,2500,3594.989864
7295.920263,0,0,0,0,0,721.214369,7500,1984.351035
7975.19143,1142.15,0.5,1017.65,124.5,10,2652.115823,9000,2079.521171
1866.608592,1494.5,0.416667,1494.5,0,8,0,8500,2031.589282
259.467265,646.24,0.083333,646.24,0,1,0,10000,540.021578
1298.191599,0,0,0,0,0,2052.835555,3500,3009.926784
313.387813,3608.88,1,2124.75,1484.13,37,0,15000,2419.651857
7088.358802,0,0,0,0,0,3118.050456,7500,4539.526102
4458.045588,0,0,0,0,0,2846.034435,5000,985.516901
2690.771926,12465.21,1,9805.73,2659.48,79,0,13000,9290.702248
15244.74865,7823.74,1,7564.81,258.93,62,2621.049473,19000,11123.40918
0.327199,24.64,0.083333,24.64,0,1,0,1800,45.640106
2492.726282,27957.68,1,23032.97,4924.71,70,0,9000,27255.00752
47.424621,372,0.333333,273.6,98.4,7,0,4000,662.401178
4114.723127,1841.62,1,1456.94,384.68,21,4004.273974,7500,7780.322889
2450.031338,1678.07,1,824.21,853.86,33,0,6500,682.930065
8781.831676,11674.64,1,9400.96,2273.68,93,0,16000,10377.3612
1642.024936,2094.38,0.416667,2094.38,0,17,0,4500,576.699993
2739.836747,0,0,0,0,0,2970.288928,3000,3418.06811
1946.447038,411.38,0.25,411.38,0,5,99.078081,2500,1403.266638
9.962695,99.19,0.5,0,99.19,7,0,4000,209.014647
394.269079,525,0.083333,525,0,1,2003.827851,2500,3747.367504
5935.917803,1956.06,0.916667,1777.14,178.92,48,0,11500,1553.147417
266.588825,1750.51,1,1515.46,235.05,31,239.188373,3500,2103.253278
917.732846,18.41,0.083333,0,18.41,1,0,1000,1407.291593
3183.529482,386.12,0.636364,386.12,0,9,3715.643596,4000,4441.185925
2071.736764,0,0,0,0,0,199.214973,2100,553.00439
6980.581442,0,0,0,0,0,11549.11174,14500,1498.338478
724.261595,625.46,0.583333,198.4,427.06,10,0,7500,721.081023
2469.665655,963.13,0.666667,963.13,0,16,0,7000,566.87028
202.190447,2011.81,0.416667,2011.81,0,8,0,2100,3144.544042
6787.661776,99.5,0.833333,0,99.5,10,7726.511679,8000,1775.13958
107.298227,1084.09,0.666667,0,1084.09,9,0,8000,1515.629124
3946.876897,207,0.916667,0,207,11,1546.727807,8500,1494.101923
1246.393805,1757.47,1,907.05,850.42,80,0,5000,1254.376139
7155.328723,3837.59,1,1860.18,1977.41,52,14811.68818,9500,17739.94594
2147.939753,117.57,0.083333,117.57,0,2,1022.23072,8000,5441.876882
32.612745,1223.41,1,769.41,454,25,0,6000,1222.343069
5380.796813,1710.24,1,817.32,892.92,43,2292.800636,6000,1572.990843
3419.661676,11.06,0.083333,11.06,0,1,1261.347779,4000,745.984976
8900.194109,0,0,0,0,0,4849.693752,12000,2430.864139
837.950585,8273.18,1,2904.89,5368.29,53,0,7000,7883.621179
2113.098241,619.93,1,0,619.93,24,1958.668173,4000,529.829894
16.371699,190,0.2,0,190,3,0,4000,322.114468
3774.063585,7680.08,1,5050.97,2629.11,64,0,11500,2529.085319
1088.031913,9734.63,1,3756.01,5978.62,194,0,8500,8571.945329
2.175751,0,0,0,0,0,136.662804,3000,278.731912
5248.392421,8403.17,0.833333,7469.7,933.47,117,3141.100688,13000,8495.972927
9.581344,118.6,1,70,48.6,25,0,3300,117.780082
3123.339488,11202.09,1,10929.53,272.56,100,0,7500,8317.163283
1670.928797,794.52,0.666667,794.52,0,16,0,1750,1083.625844
537.389322,1704.22,0.9,150.5,1553.72,16,0,1500,679.888456
1803.955439,1044.43,0.666667,801.35,243.08,23,103.174612,5000,1068.805913
2394.126386,3651.59,1,1544.79,2106.8,111,2420.908491,4500,6925.337419
544.879717,6477.6,1,3301.6,3176,83,0,7500,6381.236136
288.474257,1025.03,1,0,1025.03,67,0,2800,1148.409463
1434.097191,0,0,0,0,0,1866.841949,2400,2361.929133
79.554406,472.71,0.083333,472.71,0,1,0,16000,563.830183
2134.513436,733.35,0.818182,78.6,654.75,11,5716.149236,3000,6801.933334
4925.502001,3050.72,0.583333,989.14,2061.58,16,10901.29827,11500,21320.89625
62.32157,601.35,0.416667,468,133.35,10,0,7000,704.075312
1062.752143,0,0,0,0,0,496.76383,1200,720.3446
5347.377116,0,0,0,0,0,9671.336737,10500,3239.303839
8.555864,0,0,0,0,0,75.612993,5000,74.218884
164.649775,1764.86,1,1149.34,615.52,21,0,10000,1768.463643
299.765294,2352.2,0.916667,1136.7,1215.5,30,0,6500,2671.279796
3725.636832,0,0,0,0,0,516.029064,4000,1221.274221
306.877248,3877.85,0.916667,2183.56,1694.29,29,0,12500,3639.443058
14411.95798,5958.17,1,3161.46,2796.71,98,0,15000,7839.750264
1759.969888,5969.33,1,3755.24,2214.09,92,1777.022586,16500,7272.999505
1482.235539,14604.87,1,2475.93,12128.94,219,0,15500,14462.63056
6014.806806,433.63,0.25,433.63,0,5,2433.987199,7000,1534.75789
5619.157028,2790.76,1,2549.25,241.51,36,0,14000,1778.284067
365.12275,571.32,0.5,0,571.32,3,4961.005282,4000,5308.488824
1728.079372,0,0,0,0,0,1662.824051,1800,141.505315
1043.249828,281.25,1,0,281.25,9,1361.24762,1200,634.96657
2571.925816,1701.9,1,464.9,1237,55,1089.064313,3000,710.210734
7760.5254,14332.92,1,10588.97,3743.95,152,0,16000,7116.531862
61.644247,490.6,0.272727,0,490.6,3,0,18000,1197.347043
0,0,0,0,0,0,310.888779,9000,0
1724.2041,8371.19,1,4192.8,4178.39,87,959.946429,3800,9582.782864
558.989996,4552.44,0.75,1234,3318.44,15,0,5000,5496.343824
15.728894,202,0.166667,202,0,2,0,2000,200.169721
3808.073463,6030.34,1,2874.89,3155.45,104,7279.880364,7000,17084.85192
28.394518,379.3,0.166667,0,379.3,6,0,2500,534.818301
2515.968879,1877.24,0.166667,926.9,950.34,29,0,8500,4503.07943
408.069031,3660.97,1,3660.97,0,33,0,7500,4471.044825
975.165854,2281.56,0.916667,2281.56,0,29,98.596565,20000,2068.187388
879.190921,45.65,0.083333,45.65,0,1,1246.223848,1200,1589.980022
2331.38017,1919.66,0.916667,1310.9,608.76,34,0,6000,6725.483653
27.20711,685.08,0.583333,220,465.08,24,0,13000,798.047921
1418.254924,362.13,1,0,362.13,19,0,1200,496.114334
1.979916,80,0.125,80,0,1,0,1500,0
331.586253,3703.36,1,1653.98,2049.38,54,0,7500,3229.189675
10359.45471,12650,0.25,12650,0,10,2781.682203,10500,7566.470234
2144.477682,228.35,0.333333,228.35,0,7,1908.662268,4000,2520.722012
2927.082849,0,0,0,0,0,3987.822594,4000,862.790575
654.747715,1969.24,0.916667,567.47,1401.77,30,0,12000,2011.781378
1162.770552,533.36,0.666667,0,533.36,8,19.292323,1200,632.227172
4094.433899,0,0,0,0,0,1618.325972,7500,1070.599052
278.142977,1901.94,1,367,1534.94,34,0,4500,1624.241905
5941.847384,0,0,0,0,0,744.138154,7000,1756.829998
983.339069,5601.54,1,3073.82,2527.72,182,36.336457,7500,4807.552996
820.05973,162.56,0.5,0,162.56,6,0,1000,215.685296
7025.757291,66.32,0.083333,66.32,0,1,8733.135566,9000,9547.622542
1.411754,19.9,0.2,0,19.9,2,0,6500,49.622958
5656.069801,362.36,0.25,362.36,0,2,7240.433194,8000,683.421497
2705.591995,818.02,1,326.02,492,14,2758.007287,3000,4055.34116
235.294264,1286.2,1,1286.2,0,24,0,4000,1272.434565
3472.806962,1800,1,0,1800,12,2642.846513,6000,2214.368263
2892.138807,0,0,0,0,0,129.381701,3000,666.956678
145.973232,1131.08,0.583333,0,1131.08,25,0,18000,1317.549381
1943.792266,83.35,0.142857,0,83.35,1,0,4000,290.353132
2119.537904,342.07,0.583333,270.07,72,11,0,3000,3505.371815
233.395491,2025,0.75,2025,0,21,385.62779,6000,2420.445403
318.186198,3548.64,1,2949.37,599.27,51,0,20000,3908.960912
448.190189,1687.29,0.5,1687.29,0,8,0,11500,1464.000198
908.354652,231.35,1,0,231.35,7,944.183414,1000,161.97536
546.844163,2427.26,1,1587.34,839.92,30,0,5000,1747.703784
763.327047,579.28,0.5,300,279.28,13,727.52546,1200,635.871404
1495.801569,420.03,1,320.03,100,16,0,6600,1283.885302
7006.751866,328.92,0.166667,328.92,0,2,9497.696525,10000,659.559695
4414.952906,419.64,1,0,419.64,12,0,4200,467.204852
255.052529,3267.03,1,1439.07,1827.96,101,0,6000,2841.850383
1167.045536,294.13,0.916667,65,229.13,12,0,1500,686.376349
3063.017462,0,0,0,0,0,3550.209696,5500,757.537513
1546.216153,0,0,0,0,0,2196.107878,3000,247.706733
999.392635,0,0,0,0,0,2368.248319,1500,1724.178215
3386.99251,171.92,0.416667,171.92,0,5,0,4500,907.867126
963.572006,2210.97,1,1741.3,469.67,50,0,9500,2946.752322
454.580913,1229.57,0.416667,1229.57,0,16,0,2700,1125.497981
2572.508325,64,0.083333,64,0,1,248.690762,2800,373.433094
2596.59993,0,0,0,0,0,1700.074178,3000,1794.421173
13763.47358,9670.84,1,6701.08,2969.76,88,1896.204934,17500,24199.11108
1861.026633,7446.18,1,6376.98,1069.2,82,2817.03397,10000,10274.93122
5422.456378,0,0,0,0,0,9972.234861,14000,1661.693077
838.616485,375.57,0.25,375.57,0,3,99.587515,6000,779.057364
446.735142,5228.36,1,2337.44,2890.92,71,0,3000,4843.737867
88.823762,291.65,0.75,0,291.65,10,0,8000,341.378477
821.916526,1386.4,0.285714,1386.4,0,3,0,1500,238.348011
3714.539663,1307.16,1,1307.16,0,24,4245.840374,5000,1529.771263
7811.234174,0,0,0,0,0,6372.109273,16000,2322.058763
1024.761905,77.99,0.166667,77.99,0,2,0,1200,555.23373
2386.932058,861.79,0.333333,181.81,679.98,7,457.699229,6000,6532.686986
15.492415,65,0.083333,65,0,1,0,3000,19.221233
2643.876192,798.34,0.5,277,521.34,19,3206.809796,4500,728.056878
4881.822347,0,0,0,0,0,223.953042,8500,1227.062915
1855.212121,32.22,0.083333,32.22,0,1,37.743145,2000,349.584645
13774.74154,404.24,0.25,0,404.24,3,3369.474535,14500,3167.870886
251.151609,0,0,0,0,0,1084.813197,1200,3597.140559
1355.180523,8820.67,0.75,2549.65,6271.02,37,0,6500,3609.323897
6713.551391,7590.08,0.666667,7403.57,186.51,81,1596.569821,10000,2344.430467
2398.26262,0,0,0,0,0,722.361498,6000,738.312743
1433.857464,1613.74,1,800.87,812.87,37,0,1500,1361.684623
142.406825,1214.74,1,574.33,640.41,48,0,11000,941.91753
660.397749,776.89,0.166667,698.99,77.9,2,0,1500,487.294072
4834.586867,0,0,0,0,0,56.747353,5500,874.365824
2571.284657,0,0,0,0,0,259.611243,2750,750.534962
492.916599,4371.82,1,2765.16,1606.66,97,0,20000,3603.230966
2752.146656,1648.53,1,618.55,1029.98,46,2146.51325,6500,1427.725762
7715.659048,0,0,0,0,0,6182.982033,11500,1777.003806
0.25571,24,0.166667,0,24,2,0,1500,9.533313
95.865855,1123.58,0.083333,1123.58,0,9,0,1500,3245.496885
1439.343061,571.91,0.25,571.91,0,5,0,2100,2573.55754
5603.045332,0,0,0,0,0,2909.490912,7500,6135.140807
1.691842,0,0,0,0,0,1148.820355,1500,3.500505
83.279345,1080.11,1,0,1080.11,23,0,9000,1065.332527
1157.168369,0,0,0,0,0,1249.682243,3000,264.548484
1560.533094,749.57,0.666667,209.77,539.8,7,4096.907903,6000,617.46628
1575.508838,0,0,0,0,0,1977.834772,2500,260.843536
1544.979869,880.19,1,0,927.45,46,0,1500,1189.503063
1350.286625,642.33,0.5,642.33,0,12,0,9000,323.683167
1261.488342,890.2,0.5,890.2,0,9,0,3000,302.073647
1274.851959,1798.24,1,144.86,1653.38,17,756.233501,1500,1340.224464
1646.715644,2720.68,1,2580.19,140.49,49,0,5000,2800.406648
3121.267822,4139.56,0.333333,4139.56,0,8,3607.406242,9000,1600.272221
3406.473855,1140,0.5,0,1140,6,0,3650,2541.196672
4006.206157,169.28,0.583333,0,169.28,7,2868.734582,6000,1553.157125
915.424422,0,0,0,0,0,2454.439476,1200,1665.025645
4193.283047,183.7,0.25,183.7,0,4,1585.714709,10500,1030.093462
10397.09989,0,0,0,0,0,4045.620171,13000,3222.169406
2830.364475,1412.76,1,0,1412.76,25,2045.094842,5000,6940.278105
5499.895765,0,0,0,0,0,485.269985,6000,1445.294493
815.427615,1936.01,0.916667,1471.04,464.97,27,232.292989,2000,1759.115089
756.041971,2486.1,0.875,2052.75,433.35,33,0,4000,948.092359
5271.415483,0,0,0,0,0,2193.804998,6500,1479.003541
23.276656,796.56,1,0,796.56,13,0,4000,912.478311
5639.464394,717.18,0.416667,399.15,318.03,7,3856.971744,7000,1460.652254
5308.90635,0,0,0,0,0,4954.608429,9500,1334.749456
62.209376,782.88,0.083333,782.88,0,2,0,3000,2941.300379
2052.32561,0,0,0,0,0,200.266788,2000,529.203224
56.720267,260,0.083333,260,0,1,0,5500,278.975102
1121.068043,0,0,0,0,0,56.461201,1200,236.09244
9470.18498,49.19,0.416667,0,49.19,5,4078.303778,12000,2230.957196
2388.503738,4021.29,1,2303.6,1717.69,44,2075.781347,5000,2851.045852
1955.179305,503.45,0.083333,503.45,0,1,0,10500,685.660178
432.915949,4430.17,1,3628.67,801.5,78,0,8500,4301.600928
